project,regime,margin_variance,budget_variance,adjustment_count,cap_hit_count,worst_margin,max_employer_exposure,sim_id
water,FIDIC 13.8,9.883862667610372e-07,0.0005285767475647915,19,0,-0.00297908381757879,0.04250524116981697,630
water,DAM,1.2489796026823762e-06,0.000524364980922186,4,0,-0.0038419244090923538,0.03849767600379962,630
water,Fixed-price,5.163538127323151e-06,0.00048164199027883126,0,0,-0.007237703758815162,0.0,631
water,FIDIC 13.8,8.26166100371703e-07,0.0005276283891420417,19,0,-0.002895081503526062,0.041167539049309365,631
water,DAM,1.0404236669214032e-06,0.000521420968205511,4,0,-0.0034041260269115636,0.035460473716668474,631
water,Fixed-price,6.2125458713429385e-06,0.00048164199027883126,0,0,-0.007788442970919615,0.0,632
water,FIDIC 13.8,9.940073394148716e-07,0.0005378641249937493,19,0,-0.0031153771883678516,0.04972026814600791,632
water,DAM,1.2629330722069654e-06,0.0005338036790025588,4,0,-0.0037699649273778696,0.04438452250713838,632
water,Fixed-price,3.379179870111583e-06,0.00048164199027883126,0,0,-0.005220013405772245,0.0,633
water,FIDIC 13.8,5.406687792178534e-07,0.0005169831566212755,19,0,-0.002088005362308895,0.03153674187651317,633
water,DAM,7.955637204119024e-07,0.0005121362974697359,3,0,-0.002805802788466219,0.026567209592115677,633
water,Fixed-price,3.856881605588888e-06,0.00048164199027883126,0,0,-0.006597726105619359,0.0,634
water,FIDIC 13.8,6.171010568942209e-07,0.000515128987354769,19,0,-0.002639090442247735,0.03921061034012989,634
water,DAM,6.575254313566456e-07,0.0005175885239022829,4,0,-0.0026475780080820396,0.036137717500843165,634
water,Fixed-price,6.874866754396003e-06,0.00048164199027883126,0,0,-0.007277389657421571,0.0,635
water,FIDIC 13.8,1.099978680703362e-06,0.0005189616896064838,19,0,-0.002910955862968634,0.03837744743949617,635
water,DAM,1.3750133040281248e-06,0.0005130009478921647,4,0,-0.003995489623019988,0.032987982764109865,635
water,Fixed-price,4.060560352664119e-06,0.00048164199027883126,0,0,-0.0062510019806312905,0.0,636
water,FIDIC 13.8,6.496896564262579e-07,0.000513711130418636,19,0,-0.0025004007922525134,0.033311513792641065,636
water,DAM,8.280247113384389e-07,0.0005110384710091925,3,0,-0.0030091670890881606,0.029076624342359414,636
water,Fixed-price,9.538800866677562e-06,0.00048164199027883126,0,0,-0.00920509019782112,0.0,637
water,FIDIC 13.8,1.5262081386684123e-06,0.0005452802252822153,19,0,-0.0036820360791284534,0.051837706804339544,637
water,DAM,1.8620007983272193e-06,0.0005384093513418585,5,0,-0.004674274169398737,0.0468810413710597,637
water,Fixed-price,6.867397287780074e-06,0.00048164199027883126,0,0,-0.007591205600682535,0.0,638
water,FIDIC 13.8,1.0987835660448145e-06,0.0005359416696360432,19,0,-0.003036482240273017,0.046187658075557594,638
water,DAM,1.2064626910684463e-06,0.0005334795553705588,5,0,-0.00347665817367368,0.041864407310968375,638
water,Fixed-price,1.4757010931621803e-06,0.00048164199027883126,0,0,-0.004093647415872426,0.0,639
water,FIDIC 13.8,2.361121749059496e-07,0.0005039403157585349,19,0,-0.0016374589663489675,0.02592199981976121,639
water,DAM,4.911918891675156e-07,0.0004961408757444196,2,0,-0.0023438165934978467,0.02050318357154357,639
water,Fixed-price,3.381861916839213e-06,0.00048164199027883126,0,0,-0.005710931993405083,0.0,640
water,FIDIC 13.8,5.41097906694273e-07,0.0005110894962739993,19,0,-0.0022843727973620304,0.02955286773445647,640
water,DAM,6.265776024078271e-07,0.0005070825998001596,3,0,-0.0027232915462730017,0.024472574069701172,640
water,Fixed-price,5.733443634015507e-06,0.00048164199027883126,0,0,-0.007240202717983632,0.0,641
water,FIDIC 13.8,9.173509814424826e-07,0.0005310478430121,19,0,-0.0028960810871934556,0.044742326304361216,641
water,DAM,1.1947133049130905e-06,0.0005256638812586712,4,0,-0.0032580055699494154,0.03903893631039274,641
water,Fixed-price,1.2668900853212826e-06,0.00048164199027883126,0,0,-0.003582893076125318,0.0,642
water,FIDIC 13.8,2.0270241365140508e-07,0.0004940637810149707,19,0,-0.0014331572304501217,0.015440448890254563,642
water,DAM,3.8850936927642064e-07,0.00048791360876622073,2,0,-0.0020761200305203786,0.009022499699066183,642
water,Fixed-price,5.849946019518496e-06,0.00048164199027883126,0,0,-0.0075893588514912985,0.0,643
water,FIDIC 13.8,9.359913631229585e-07,0.0005276078524213806,19,0,-0.0030357435405965194,0.04764218177116868,643
water,DAM,9.902101840185216e-07,0.0005281704567964833,5,0,-0.003086595386925628,0.044169745495046105,643
water,Fixed-price,3.117637416332288e-06,0.00048164199027883126,0,0,-0.005142106595692406,0.0,644
water,FIDIC 13.8,4.988219866131665e-07,0.0005186021650820299,19,0,-0.0020568426382769622,0.025221469295114533,644
water,DAM,7.958726707531276e-07,0.0005106132378736831,2,0,-0.0029849115565211415,0.02207599937964572,644
water,Fixed-price,3.2308727052770546e-06,0.00048164199027883126,0,0,-0.005994844034110838,0.0,645
water,FIDIC 13.8,5.169396328443288e-07,0.0005166067694881287,19,0,-0.0023979376136443326,0.03955260178305392,645
water,DAM,9.81828850296636e-07,0.0005031405757421546,3,0,-0.003243869125097318,0.031251691592861224,645
water,Fixed-price,5.34512807194291e-06,0.00048164199027883126,0,0,-0.007131875224940673,0.0,646
water,FIDIC 13.8,8.552204915108676e-07,0.0005260362173544295,19,0,-0.0028527500899762775,0.040559229863509544,646
water,DAM,1.1000835692720196e-06,0.0005204334585037412,4,0,-0.0033309529295450363,0.034842763774453236,646
water,Fixed-price,1.2654000667076567e-06,0.00048164199027883126,0,0,-0.0034521900017129153,0.0,647
water,FIDIC 13.8,2.0246401067322405e-07,0.0005055593553040517,19,0,-0.0013808760006851634,0.023832149443433405,647
water,DAM,4.885010208972607e-07,0.0004953126625590708,3,0,-0.002148479939576828,0.017011345166625134,647
water,Fixed-price,6.382014143705741e-06,0.00048164199027883126,0,0,-0.007467263952126477,0.0,648
water,FIDIC 13.8,1.0211222629929186e-06,0.0005199765110175212,19,0,-0.002986905580850588,0.039703449306959515,648
water,DAM,1.272865060444204e-06,0.000515891321453226,5,0,-0.003587650075867907,0.03510838079192398,648
water,Fixed-price,3.981921246777187e-06,0.00048164199027883126,0,0,-0.006137487294594068,0.0,649
water,FIDIC 13.8,6.371073994843511e-07,0.0005248375427606758,19,0,-0.0024549949178376274,0.04253289354281886,649
water,DAM,1.007347739178572e-06,0.0005172395479200686,4,0,-0.0033850642785750312,0.03729315454637895,649
water,Fixed-price,6.622672502438408e-07,0.00048164199027883126,0,0,-0.002285693966291663,0.0,650
water,FIDIC 13.8,1.0596276003901382e-07,0.000496992449860095,19,0,-0.0009142775865166597,0.013554253142934737,650
water,DAM,2.928393756968056e-07,0.0004909224861922003,2,0,-0.0019204463333010874,0.008935556201362979,650
water,Fixed-price,6.5129168087642566e-06,0.00048164199027883126,0,0,-0.0075980840536200855,0.0,651
water,FIDIC 13.8,1.04206668940228e-06,0.0005373299710633095,19,0,-0.0030392336214480342,0.05227678695961498,651
water,DAM,1.142632800035585e-06,0.0005356082810962928,4,0,-0.003351869392223053,0.04828545335622403,651
water,Fixed-price,4.532568100714595e-06,0.00048164199027883126,0,0,-0.00649138443070528,0.0,652
water,FIDIC 13.8,7.252108961143348e-07,0.000525726697297346,19,0,-0.0025965537722821147,0.040888909732045044,652
water,DAM,8.388806138083482e-07,0.0005226582199345725,4,0,-0.003039300275086504,0.0368433357767589,652
water,Fixed-price,3.687226533749322e-06,0.00048164199027883126,0,0,-0.005545187927377057,0.0,653
water,FIDIC 13.8,5.899562453998931e-07,0.0005118329422314101,19,0,-0.002218075170950823,0.034945808329888695,653
water,DAM,8.290569833238168e-07,0.0005071543417718006,5,0,-0.00320614940954779,0.028838009377805448,653
water,Fixed-price,5.155244096428513e-06,0.00048164199027883126,0,0,-0.00666943225977526,0.0,654
water,FIDIC 13.8,8.248390554285611e-07,0.0005224491137667136,19,0,-0.0026677729039100984,0.04519787353031274,654
water,DAM,1.15982202547509e-06,0.0005154532019342858,4,0,-0.0038288981631786068,0.0394375584531137,654
water,Fixed-price,2.1743306698540378e-06,0.00048164199027883126,0,0,-0.004803388538748163,0.0,655
water,FIDIC 13.8,3.4789290717664553e-07,0.000504893428099625,19,0,-0.0019213554154992596,0.02717099321414617,655
water,DAM,5.953520274245553e-07,0.0004973104587658747,3,0,-0.0022652191891471135,0.02122055316446058,655
water,Fixed-price,6.065118245718517e-06,0.00048164199027883126,0,0,-0.007196908788764736,0.0,656
water,FIDIC 13.8,9.704189193149592e-07,0.000529568815039667,19,0,-0.0028787635155058944,0.044685463822562735,656
water,DAM,1.2927665642033044e-06,0.0005227003923396118,4,0,-0.0035490309837040157,0.04052764215013428,656
water,Fixed-price,4.166704967250326e-06,0.00048164199027883126,0,0,-0.006265327129737028,0.0,657
water,FIDIC 13.8,6.666727947600535e-07,0.0005235827166391071,19,0,-0.002506130851894814,0.04052773872298734,657
water,DAM,8.983077996822581e-07,0.0005201786553399826,4,0,-0.0035589676175083046,0.036457033176824576,657
water,Fixed-price,5.602578733066634e-06,0.00048164199027883126,0,0,-0.007471012500214189,0.0,658
water,FIDIC 13.8,8.964125972906598e-07,0.0005277645448099093,19,0,-0.002988405000085667,0.048126966377233446,658
water,DAM,1.0710340631506444e-06,0.0005270361416754424,4,0,-0.0036306075552107048,0.04433323791769983,658
water,Fixed-price,6.3043460090450345e-06,0.00048164199027883126,0,0,-0.0075345102771677275,0.0,659
water,FIDIC 13.8,1.0086953614472035e-06,0.0005296404668488758,19,0,-0.003013804110867088,0.0455845810548021,659
water,DAM,1.3801558196667736e-06,0.000524542721575843,5,0,-0.003730653539191775,0.03963370277234953,659
water,Fixed-price,2.6727022362843912e-06,0.00048164199027883126,0,0,-0.004822724095422268,0.0,660
water,FIDIC 13.8,4.2763235780550207e-07,0.0005104358770729369,19,0,-0.0019290896381689016,0.02760376079594852,660
water,DAM,7.522186097592066e-07,0.0005024680274338838,3,0,-0.002920495440854376,0.020155813456442143,660
water,Fixed-price,1.928497476854996e-06,0.00048164199027883126,0,0,-0.004146560366378893,0.0,661
water,FIDIC 13.8,3.085595962968003e-07,0.0004985200113368433,19,0,-0.00165862414655156,0.02552139804220081,661
water,DAM,5.105809055368813e-07,0.000490122566719474,3,0,-0.0025592953404696417,0.017000635962266416,661
water,Fixed-price,7.28992624510552e-06,0.00048164199027883126,0,0,-0.008240019387000488,0.0,662
water,FIDIC 13.8,1.1663881992168813e-06,0.0005387624622917137,19,0,-0.003296007754800198,0.048237418330098356,662
water,DAM,1.4121983637683371e-06,0.0005335109064967413,4,0,-0.0033943449237832657,0.04308918221199816,662
water,Fixed-price,3.179570218335232e-06,0.00048164199027883126,0,0,-0.005457123242122046,0.0,663
water,FIDIC 13.8,5.08731234933637e-07,0.0005099647456544587,19,0,-0.002182849296848817,0.029218507404028496,663
water,DAM,7.079059735455681e-07,0.0005014390360674511,3,0,-0.002746823130351392,0.025118746172131903,663
water,Fixed-price,3.1602840258691105e-06,0.00048164199027883126,0,0,-0.005673578347285657,0.0,664
water,FIDIC 13.8,5.056454441390567e-07,0.0005189332093131942,19,0,-0.00226943133891426,0.032916254223083655,664
water,DAM,8.654428994646499e-07,0.0005149848896202449,3,0,-0.003326688216795881,0.02767352306849407,664
water,Fixed-price,5.070965837114372e-06,0.00048164199027883126,0,0,-0.007009153714517546,0.0,665
water,FIDIC 13.8,8.113545339382974e-07,0.0005222522403786364,19,0,-0.0028036614858070186,0.042220397342237474,665
water,DAM,1.0776494910117493e-06,0.000517418947849036,4,0,-0.0034215251127215907,0.03560918496605744,665
water,Fixed-price,6.1095246097701185e-06,0.00048164199027883126,0,0,-0.007481553834801355,0.0,666
water,FIDIC 13.8,9.775239375632185e-07,0.0005208828151569008,19,0,-0.0029926215339205475,0.04585679214478209,666
water,DAM,1.1554110856246102e-06,0.0005154632591887621,6,0,-0.0031213485950652986,0.041579308044838385,666
water,Fixed-price,8.131122976628213e-07,0.00048164199027883126,0,0,-0.002930327555812802,0.0,667
water,FIDIC 13.8,1.3009796762605154e-07,0.0004959648986126085,19,0,-0.0011721310223251208,0.015855743974332398,667
water,DAM,1.7224056543259905e-07,0.0004920932373811782,2,0,-0.0013973440394633302,0.012409682875862733,667
water,Fixed-price,3.173629946968581e-06,0.00048164199027883126,0,0,-0.0052832086170234716,0.0,668
water,FIDIC 13.8,5.077807915149721e-07,0.0005120987387944734,19,0,-0.0021132834468093886,0.03098536652147938,668
water,DAM,8.121672045426042e-07,0.0005044088953350498,4,0,-0.0028746018703752485,0.025693605038542722,668
water,Fixed-price,5.520680944634741e-06,0.00048164199027883126,0,0,-0.007553042273245741,0.0,669
water,FIDIC 13.8,8.833089511415581e-07,0.0005353209874720066,19,0,-0.0030212169092982966,0.049184717508824895,669
water,DAM,1.259218062869031e-06,0.0005285761664082152,4,0,-0.004199167347761865,0.04463028248479256,669
water,Fixed-price,5.294574684438653e-06,0.00048164199027883126,0,0,-0.007328499084614956,0.0,670
water,FIDIC 13.8,8.471319495101847e-07,0.0005292162798700283,19,0,-0.002931399633845977,0.04157907148406221,670
water,DAM,1.1267332637814182e-06,0.0005260484008369441,4,0,-0.0040110478964561075,0.03716732981899281,670
water,Fixed-price,2.170745366862998e-06,0.00048164199027883126,0,0,-0.004267872995071656,0.0,671
water,FIDIC 13.8,3.473192586980798e-07,0.000504613425410914,19,0,-0.001707149198028668,0.026024868913353757,671
water,DAM,4.954316419263478e-07,0.0005024806237124902,3,0,-0.0022983611065391166,0.02093535033011501,671
water,Fixed-price,3.387537113949768e-06,0.00048164199027883126,0,0,-0.00535042902420535,0.0,672
water,FIDIC 13.8,5.420059382319642e-07,0.0005107957341035707,19,0,-0.0021401716096821483,0.029771013076990923,672
water,DAM,6.996506441879089e-07,0.0005066710361076414,3,0,-0.0024445873333374946,0.025861158203753936,672
water,Fixed-price,3.6845525665665222e-06,0.00048164199027883126,0,0,-0.005714274763479535,0.0,673
water,FIDIC 13.8,5.895284106506421e-07,0.0005138874228701117,19,0,-0.002285709905391814,0.03816240518313163,673
water,DAM,8.95617037917158e-07,0.0005068871594391485,5,0,-0.0031129955805353493,0.03346271547747645,673
water,Fixed-price,3.836836344282097e-06,0.00048164199027883126,0,0,-0.00627997050404254,0.0,674
water,FIDIC 13.8,6.138938150851362e-07,0.000523140716864234,19,0,-0.0025119882016170214,0.034590949582139555,674
water,DAM,1.0860514969941572e-06,0.0005121025355950535,3,0,-0.0033752511066880986,0.02815277191420882,674
water,Fixed-price,3.267743181679772e-06,0.00048164199027883126,0,0,-0.005278821225415953,0.0,675
water,FIDIC 13.8,5.228389090687648e-07,0.0005188771037775207,19,0,-0.002111528490166381,0.034829651885423536,675
water,DAM,6.000009942717114e-07,0.0005195703386501547,4,0,-0.0027473444420444276,0.03223401933132771,675
water,Fixed-price,8.641937860623287e-06,0.00048164199027883126,0,0,-0.009318922536720162,0.0,676
water,FIDIC 13.8,1.3827100576997291e-06,0.000543621415256719,19,0,-0.0037275690146880702,0.055560271681801096,676
water,DAM,1.6464447628630516e-06,0.0005377648729769994,5,0,-0.004216927009131136,0.05122143099059903,676
water,Fixed-price,9.66914111231132e-07,0.00048164199027883126,0,0,-0.003266994256531139,0.0,677
water,FIDIC 13.8,1.5470625779698086e-07,0.0004979736022892011,19,0,-0.0013067977026124528,0.01964247408118331,677
water,DAM,2.781430296237314e-07,0.0004925118854000579,3,0,-0.0018393442792635356,0.01332060870058281,677
water,Fixed-price,4.246964573996209e-06,0.00048164199027883126,0,0,-0.0068138848751086445,0.0,678
water,FIDIC 13.8,6.795143318393921e-07,0.0005152056078136971,19,0,-0.0027255539500434522,0.041566952533733804,678
water,DAM,7.089259969168198e-07,0.0005126521869834059,5,0,-0.0027255539500434522,0.03766284313562987,678
water,Fixed-price,1.9466044468039583e-06,0.00048164199027883126,0,0,-0.004335738285201549,0.0,679
water,FIDIC 13.8,3.114567114886328e-07,0.0005108075654068539,19,0,-0.0017342953140806194,0.03262991871197105,679
water,DAM,4.0594052226940045e-07,0.0005132246689579005,4,0,-0.002428205825837332,0.02881797322583785,679
water,Fixed-price,4.578362321811583e-06,0.00048164199027883126,0,0,-0.0064324092506932995,0.0,680
water,FIDIC 13.8,7.325379714898519e-07,0.000532805167998338,19,0,-0.00257296370027732,0.040715816526153095,680
water,DAM,1.1390032750030122e-06,0.0005260617024596525,2,0,-0.003286778611371638,0.0327725961057549,680
water,Fixed-price,1.8516477891444988e-06,0.00048164199027883126,0,0,-0.004124456148547548,0.0,681
water,FIDIC 13.8,2.962636462631198e-07,0.0005066334477289529,19,0,-0.0016497824594190191,0.027226339714755188,681
water,DAM,5.969712910119147e-07,0.0004985443680854648,3,0,-0.0026591055003562653,0.021470415339707064,681
water,Fixed-price,1.8798893669790487e-06,0.00048164199027883126,0,0,-0.004395440857941829,0.0,682
water,FIDIC 13.8,3.0078229871664757e-07,0.0005076615443730174,19,0,-0.0017581763431767372,0.0310602945690433,682
water,DAM,4.980110474619386e-07,0.0005032053482875503,3,0,-0.0027030660695947367,0.026566678032818477,682
water,Fixed-price,5.987329605938501e-06,0.00048164199027883126,0,0,-0.007054684968654558,0.0,683
water,FIDIC 13.8,9.579727369501598e-07,0.0005316472171199127,19,0,-0.00282187398746183,0.04804468340237062,683
water,DAM,1.2932382246020542e-06,0.0005247888402100042,4,0,-0.004025048582498428,0.04186189165348671,683
water,Fixed-price,2.9413458011997144e-06,0.00048164199027883126,0,0,-0.00505299016306443,0.0,684
water,FIDIC 13.8,4.706153281919538e-07,0.0004974814139564932,19,0,-0.002021196065225772,0.02674146308230103,684
water,DAM,6.98952775118506e-07,0.0004909801423585789,4,0,-0.002742927710579955,0.02042701215161014,684
water,Fixed-price,1.2572476720742375e-06,0.00048164199027883126,0,0,-0.0031679366575167595,0.0,685
water,FIDIC 13.8,2.011596275318767e-07,0.0005016937406263751,19,0,-0.001267174663006701,0.01743368357160798,685
water,DAM,3.121098855835616e-07,0.0004973210447568545,2,0,-0.0018183573866421415,0.012844712577592596,685
water,Fixed-price,4.489740601740994e-06,0.00048164199027883126,0,0,-0.0067053593595344935,0.0,686
water,FIDIC 13.8,7.183584962785563e-07,0.0005166599588013741,19,0,-0.0026821437438137863,0.04049720471777113,686
water,DAM,1.0397660054777389e-06,0.0005123044181694879,3,0,-0.0037088674676903494,0.034972994775104224,686
water,Fixed-price,2.747752221160404e-06,0.00048164199027883126,0,0,-0.0048519786824014755,0.0,687
water,FIDIC 13.8,4.3964035538566464e-07,0.0005176376461134316,19,0,-0.0019407914729605846,0.027934402023966444,687
water,DAM,7.554483642505495e-07,0.0005098732508920739,3,0,-0.0028297604084788347,0.021949106982088556,687
water,Fixed-price,6.400776365621133e-06,0.00048164199027883126,0,0,-0.00768882993489349,0.0,688
water,FIDIC 13.8,1.024124218499379e-06,0.0005246086137208585,19,0,-0.0030755319739573933,0.04887208046873483,688
water,DAM,1.143668480429083e-06,0.0005209802586708561,5,0,-0.0035065331127294708,0.04426847452303062,688
water,Fixed-price,7.961302912283554e-06,0.00048164199027883126,0,0,-0.008205011874532417,0.0,689
water,FIDIC 13.8,1.27380846596537e-06,0.0005383631527679505,19,0,-0.0032820047498129667,0.05099679591554688,689
water,DAM,1.7521715060856288e-06,0.0005299857339195176,4,0,-0.0042229015720169905,0.044805164321803356,689
water,Fixed-price,4.382559000713749e-06,0.00048164199027883126,0,0,-0.006988591675466005,0.0,690
water,FIDIC 13.8,7.012094401142007e-07,0.0005264654656298958,19,0,-0.0027954366701864047,0.04203000378548564,690
water,DAM,8.933019783480952e-07,0.0005238205272298121,4,0,-0.0036320622269090524,0.038202747164771754,690
water,Fixed-price,2.034333197491056e-06,0.00048164199027883126,0,0,-0.00400207575507569,0.0,691
water,FIDIC 13.8,3.2549331159856947e-07,0.0004995535261471836,19,0,-0.0016008303020302733,0.024919855803350006,691
water,DAM,5.315933687965363e-07,0.0004922797216386115,3,0,-0.002633230033458847,0.01731733093822091,691
water,Fixed-price,3.991182786726479e-06,0.00048164199027883126,0,0,-0.005631779700982928,0.0,692
water,FIDIC 13.8,6.385892458762387e-07,0.0005056370775767502,19,0,-0.0022527118803931795,0.03077719896136266,692
water,DAM,1.0315690329590627e-06,0.0004963783835252037,4,0,-0.0029705690331931073,0.025840399447266123,692
water,Fixed-price,5.519828981339879e-06,0.00048164199027883126,0,0,-0.006939644119841257,0.0,693
water,FIDIC 13.8,8.83172637014381e-07,0.0005194274845423989,19,0,-0.0027758576479365027,0.0381577482063502,693
water,DAM,1.1235305423556718e-06,0.0005153160735743084,4,0,-0.003303965048577287,0.032814956880864235,693
water,Fixed-price,4.043329651220148e-06,0.00048164199027883126,0,0,-0.006535635899367773,0.0,694
water,FIDIC 13.8,6.469327441952253e-07,0.0005145875283600605,19,0,-0.0026142543597471174,0.030811953324742854,694
water,DAM,7.86995287520193e-07,0.0005110800049265866,2,0,-0.0026142543597471174,0.02763410235775853,694
water,Fixed-price,7.400601560030464e-06,0.00048164199027883126,0,0,-0.007755456657535728,0.0,695
water,FIDIC 13.8,1.1840962496048735e-06,0.0005332275207951766,19,0,-0.0031021826630142912,0.041313862145148615,695
water,DAM,1.6062870143790367e-06,0.0005284566058536943,4,0,-0.00391672117657299,0.03496671923433927,695
water,Fixed-price,3.33415463161485e-06,0.00048164199027883126,0,0,-0.005490467499502792,0.0,696
water,FIDIC 13.8,5.334647410583768e-07,0.0005002858401669471,19,0,-0.0021961869998011196,0.02820503335987616,696
water,DAM,6.876214289700308e-07,0.000495808353907306,4,0,-0.0027157000462794123,0.023971650447488658,696
water,Fixed-price,4.284873746721608e-06,0.00048164199027883126,0,0,-0.006774691042934267,0.0,697
water,FIDIC 13.8,6.855797994754563e-07,0.0005205984138255843,19,0,-0.0027098764171736983,0.03916289378525982,697
water,DAM,1.0579777367764808e-06,0.0005100331609136129,3,0,-0.003447460517819065,0.03182535166276568,697
water,Fixed-price,2.5829965745504225e-06,0.00048164199027883126,0,0,-0.004629881661568087,0.0,698
water,FIDIC 13.8,4.132794519280681e-07,0.0005055484307415225,19,0,-0.0018519526646272322,0.03216026400196511,698
water,DAM,7.944079574930012e-07,0.0004921291462710169,4,0,-0.0027140886985036333,0.025002618453588036,698
water,Fixed-price,5.2690843001546795e-06,0.00048164199027883126,0,0,-0.006372643306225667,0.0,699
water,FIDIC 13.8,8.430534880247508e-07,0.0005190762489615117,19,0,-0.002549057322490264,0.037807136372742314,699
water,DAM,1.2840764512923406e-06,0.0005100958002042385,5,0,-0.0036153015913471948,0.03209547816063966,699
water,Fixed-price,5.5914958867160404e-06,0.00048164199027883126,0,0,-0.007470721119253232,0.0,700
water,FIDIC 13.8,8.946393418745645e-07,0.000526382432563321,19,0,-0.0029882884477012844,0.047073085638019256,700
water,DAM,1.063284721110742e-06,0.0005220918678539783,5,0,-0.003337116421719577,0.04122235844683611,700
water,Fixed-price,3.886627409342546e-06,0.00048164199027883126,0,0,-0.005444902757223355,0.0,701
water,FIDIC 13.8,6.218603854948072e-07,0.0005092796710456041,19,0,-0.002177961102889342,0.031305511108310376,701
water,DAM,8.121067583075253e-07,0.0005076521970128685,4,0,-0.0030019670517119207,0.026178607289020012,701
water,Fixed-price,2.450861262419289e-06,0.00048164199027883126,0,0,-0.004775379330117652,0.0,702
water,FIDIC 13.8,3.9213780198708697e-07,0.0005065914577811065,19,0,-0.0019101517320470607,0.025214564817854387,702
water,DAM,5.852253618328791e-07,0.0005028409799271163,2,0,-0.0027056807423592455,0.01951108821722892,702
water,Fixed-price,5.87751178370332e-06,0.00048164199027883126,0,0,-0.007325312884077173,0.0,703
water,FIDIC 13.8,9.404018853925308e-07,0.0005220913315994362,19,0,-0.0029301251536308776,0.0462041500204421,703
water,DAM,1.0097768579746728e-06,0.0005189542684281994,5,0,-0.0035840662150318295,0.041058841378689204,703
water,Fixed-price,7.824250060257806e-06,0.00048164199027883126,0,0,-0.007782938132267166,0.0,704
water,FIDIC 13.8,1.2518800096412506e-06,0.0005236945472106307,19,0,-0.003113175252906865,0.04446361190053485,704
water,DAM,1.7453050574874868e-06,0.0005162302846588385,5,0,-0.0038740515908691486,0.038564515424731195,704
water,Fixed-price,4.551659596657738e-06,0.00048164199027883126,0,0,-0.0060517927399344265,0.0,705
water,FIDIC 13.8,7.282655354652389e-07,0.0005231907598916672,19,0,-0.0024207170959737734,0.042184268839599325,705
water,DAM,8.225530595979411e-07,0.0005216603037388665,4,0,-0.0032365725765216152,0.037958913870652894,705
water,Fixed-price,5.972941047535747e-06,0.00048164199027883126,0,0,-0.007699907689411173,0.0,706
water,FIDIC 13.8,9.556705676057203e-07,0.0005329731730131478,19,0,-0.003079963075764469,0.05093312608125773,706
water,DAM,1.255310504878845e-06,0.0005270419166660982,5,0,-0.0038142532935003387,0.04675566524153903,706
water,Fixed-price,6.588111741675098e-06,0.00048164199027883126,0,0,-0.007498393678039492,0.0,707
water,FIDIC 13.8,1.054097878668016e-06,0.0005346251554615495,19,0,-0.0029993574712157967,0.046293205524192256,707
water,DAM,1.5529820145938675e-06,0.0005263445029181447,4,0,-0.004132594487155625,0.03940280963026503,707
water,Fixed-price,6.758327608885241e-06,0.00048164199027883126,0,0,-0.007629370032082847,0.0,708
water,FIDIC 13.8,1.0813324174216378e-06,0.000528078978527623,19,0,-0.0030517480128331304,0.046242193693323386,708
water,DAM,1.4251456822800276e-06,0.0005232371272429837,5,0,-0.004006891113495531,0.041033918037060614,708
water,Fixed-price,8.369429414274542e-06,0.00048164199027883126,0,0,-0.008935427646602837,0.0,709
water,FIDIC 13.8,1.3391087062839274e-06,0.0005428996247637299,19,0,-0.0035741710586411346,0.05579740662993891,709
water,DAM,1.7095375732310517e-06,0.0005373498051345668,6,0,-0.00457564954423996,0.050721129028371885,709
water,Fixed-price,2.232817975515849e-06,0.00048164199027883126,0,0,-0.004398728231353871,0.0,710
water,FIDIC 13.8,3.5725087608253547e-07,0.0005120961260030938,19,0,-0.0017594912925415485,0.023454622582235463,710
water,DAM,5.02570269458249e-07,0.0005061914044194444,2,0,-0.0023427056839201987,0.018378297075754908,710
water,Fixed-price,2.51988051968529e-06,0.00048164199027883126,0,0,-0.0045773315818602445,0.0,711
water,FIDIC 13.8,4.03180883149647e-07,0.0005103320310719034,19,0,-0.0018309326327441006,0.03108400590725509,711
water,DAM,6.72731503614162e-07,0.0005024569144010309,3,0,-0.0026132058406511532,0.02398385968442794,711
water,Fixed-price,1.6103064900842625e-06,0.00048164199027883126,0,0,-0.004338959844978479,0.0,712
water,FIDIC 13.8,2.576490384134829e-07,0.0005017716411101063,19,0,-0.0017355839379913918,0.023223039190440022,712
water,DAM,3.571789839113161e-07,0.0004976636070894662,3,0,-0.002441839432865217,0.018151402536908254,712
water,Fixed-price,4.004546815620044e-06,0.00048164199027883126,0,0,-0.005646498852586071,0.0,713
water,FIDIC 13.8,6.407274904992063e-07,0.00052208224912187,19,0,-0.0022585995410344256,0.03448895625439583,713
water,DAM,8.699786622621959e-07,0.0005169379720055342,3,0,-0.002893474191913825,0.029480185296522646,713
water,Fixed-price,6.847960005615916e-06,0.00048164199027883126,0,0,-0.007453998312402274,0.0,714
water,FIDIC 13.8,1.0956736008985483e-06,0.0005299258572413403,19,0,-0.0029815993249609207,0.04678747150147771,714
water,DAM,1.2645282371084399e-06,0.0005257884054078798,5,0,-0.003730682139241326,0.0429026436118608,714
water,Fixed-price,6.432697885868007e-06,0.00048164199027883126,0,0,-0.008079452042768484,0.0,715
water,FIDIC 13.8,1.0292316617388831e-06,0.0005374351328296474,19,0,-0.003231780817107399,0.05092063932287633,715
water,DAM,1.2867040237870312e-06,0.0005343969576727864,4,0,-0.0036588130986201367,0.04710724229845096,715
water,Fixed-price,7.234412828390881e-06,0.00048164199027883126,0,0,-0.008357091620185539,0.0,716
